age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,class
55,housemaid,married,primary,2152,no,no,unknown,jun,922,2,-1,0,unknown,engage
39,services,married,secondary,2843,yes,no,unknown,jun,585,1,-1,0,unknown,engage
40,entrepreneur,married,tertiary,0,no,no,unknown,jun,952,4,-1,0,unknown,engage
59,retired,married,primary,1115,no,no,unknown,jun,834,1,-1,0,unknown,engage
42,blue-collar,single,secondary,625,no,no,unknown,jun,651,3,-1,0,unknown,engage
41,blue-collar,married,primary,246,no,no,unknown,jun,683,3,-1,0,unknown,engage
27,blue-collar,married,secondary,61,yes,no,unknown,jun,1012,1,-1,0,unknown,engage
25,blue-collar,single,secondary,-191,yes,no,unknown,jun,958,7,-1,0,unknown,engage
43,unemployed,married,primary,519,no,no,unknown,jun,973,2,-1,0,unknown,engage
44,services,married,secondary,522,no,yes,unknown,jun,911,1,-1,0,unknown,engage
26,blue-collar,single,secondary,-46,yes,no,unknown,jun,382,7,-1,0,unknown,engage
52,retired,married,tertiary,2269,no,no,unknown,jun,1210,1,-1,0,unknown,engage
54,services,married,unknown,386,no,yes,unknown,jun,838,1,-1,0,unknown,engage
56,management,married,tertiary,0,no,yes,unknown,jun,422,1,-1,0,unknown,engage
57,management,married,tertiary,9103,no,yes,unknown,jun,1098,2,-1,0,unknown,engage
29,blue-collar,single,secondary,908,yes,no,unknown,jun,1663,1,-1,0,unknown,engage
47,technician,married,tertiary,1694,no,yes,unknown,jun,560,3,-1,0,unknown,engage
57,management,married,tertiary,-92,yes,yes,unknown,jun,1617,1,-1,0,unknown,engage
40,blue-collar,married,secondary,188,yes,yes,unknown,jun,570,2,-1,0,unknown,engage
46,services,divorced,secondary,0,no,no,unknown,jun,1023,3,-1,0,unknown,engage
43,blue-collar,single,secondary,740,yes,no,unknown,jun,585,2,-1,0,unknown,engage
45,management,married,tertiary,655,no,no,unknown,jun,693,3,-1,0,unknown,engage
24,management,married,secondary,867,yes,no,unknown,jun,546,10,-1,0,unknown,engage
40,blue-collar,married,secondary,1009,yes,yes,unknown,jun,1036,5,-1,0,unknown,engage
38,services,divorced,unknown,6360,no,no,unknown,jun,1409,2,-1,0,unknown,engage
36,unemployed,married,tertiary,4145,no,no,unknown,jun,988,4,-1,0,unknown,engage
27,blue-collar,single,secondary,-27,no,no,unknown,jun,498,2,-1,0,unknown,engage
26,admin.,single,primary,-122,yes,no,unknown,jun,670,3,-1,0,unknown,engage
43,management,married,tertiary,149,yes,no,unknown,jun,662,2,-1,0,unknown,engage
25,blue-collar,single,primary,52,yes,no,unknown,jun,528,2,-1,0,unknown,engage
27,blue-collar,married,tertiary,335,yes,no,unknown,jun,519,3,-1,0,unknown,engage
30,technician,married,tertiary,526,yes,yes,unknown,jun,677,3,-1,0,unknown,engage
28,admin.,single,secondary,-7,no,yes,unknown,jun,3183,2,-1,0,unknown,engage
27,blue-collar,married,primary,-413,no,yes,unknown,jun,422,6,-1,0,unknown,engage
32,admin.,divorced,secondary,-241,no,yes,unknown,jun,856,2,-1,0,unknown,engage
41,blue-collar,single,secondary,75,yes,no,unknown,jul,479,9,-1,0,unknown,engage
37,technician,single,tertiary,0,no,no,unknown,jul,1135,2,-1,0,unknown,engage
27,technician,single,secondary,158,no,no,unknown,jul,650,2,-1,0,unknown,engage
29,services,single,secondary,84,no,yes,unknown,jul,587,3,-1,0,unknown,engage
33,services,married,secondary,114,no,yes,unknown,jul,676,1,-1,0,unknown,engage
36,technician,married,primary,0,no,no,unknown,jul,584,1,-1,0,unknown,engage
28,blue-collar,single,secondary,-127,yes,no,cellular,jul,1044,3,-1,0,unknown,engage
55,blue-collar,married,secondary,49,yes,no,cellular,jul,494,4,-1,0,unknown,engage
51,technician,married,secondary,216,no,no,cellular,jul,615,2,-1,0,unknown,engage
39,technician,single,secondary,506,yes,no,cellular,jul,718,2,-1,0,unknown,engage
42,blue-collar,divorced,primary,213,yes,no,cellular,jul,434,3,-1,0,unknown,engage
33,services,single,secondary,170,no,no,cellular,jul,782,1,-1,0,unknown,engage
36,entrepreneur,divorced,tertiary,776,no,yes,cellular,jul,722,3,-1,0,unknown,engage
45,technician,married,secondary,879,no,no,cellular,jul,621,2,-1,0,unknown,engage
37,self-employed,married,secondary,1633,no,no,cellular,jul,629,2,-1,0,unknown,engage
46,unemployed,married,secondary,926,no,no,cellular,jul,385,5,-1,0,unknown,engage
32,self-employed,single,tertiary,2559,no,no,cellular,jul,889,1,-1,0,unknown,engage
28,technician,single,secondary,909,no,yes,cellular,jul,532,1,-1,0,unknown,engage
45,admin.,divorced,secondary,-176,no,yes,cellular,jul,574,1,-1,0,unknown,engage
41,blue-collar,single,secondary,1085,yes,yes,cellular,jul,599,1,-1,0,unknown,engage
59,blue-collar,divorced,primary,1265,no,yes,cellular,jul,849,1,-1,0,unknown,engage
47,technician,single,secondary,-239,yes,yes,cellular,jul,973,3,-1,0,unknown,engage
31,blue-collar,single,secondary,726,no,no,cellular,jul,719,2,-1,0,unknown,engage
31,management,single,tertiary,296,no,yes,cellular,jul,509,4,-1,0,unknown,engage
33,entrepreneur,married,secondary,-627,yes,yes,cellular,jul,740,1,-1,0,unknown,engage
52,entrepreneur,married,tertiary,-468,no,no,cellular,jul,534,1,-1,0,unknown,engage
26,self-employed,single,secondary,551,no,no,cellular,jul,531,1,-1,0,unknown,engage
25,technician,single,secondary,0,no,yes,cellular,jul,634,1,-1,0,unknown,engage
25,blue-collar,married,secondary,101,no,yes,cellular,jul,460,3,-1,0,unknown,engage
28,blue-collar,single,secondary,517,no,yes,cellular,jul,681,1,-1,0,unknown,engage
33,entrepreneur,divorced,tertiary,37,no,yes,cellular,jul,1082,1,-1,0,unknown,engage
45,management,divorced,tertiary,854,no,yes,cellular,jul,730,1,-1,0,unknown,engage
36,services,married,secondary,30,no,yes,cellular,jul,716,5,-1,0,unknown,engage
26,blue-collar,single,secondary,81,no,yes,cellular,jul,803,2,-1,0,unknown,engage
38,technician,married,secondary,0,no,no,cellular,jul,635,1,-1,0,unknown,engage
56,blue-collar,single,secondary,663,no,yes,cellular,jul,819,3,-1,0,unknown,engage
26,admin.,single,secondary,102,no,yes,cellular,jul,658,2,-1,0,unknown,engage
26,technician,married,secondary,370,no,yes,cellular,jul,1061,4,-1,0,unknown,engage
25,blue-collar,single,secondary,189,no,yes,cellular,jul,687,2,-1,0,unknown,engage
26,unemployed,single,secondary,111,no,no,cellular,jul,537,1,-1,0,unknown,engage
40,blue-collar,married,primary,665,yes,no,cellular,jul,781,1,-1,0,unknown,engage
37,admin.,married,primary,214,yes,no,cellular,jul,645,1,-1,0,unknown,engage
43,blue-collar,single,primary,0,no,no,cellular,jul,1242,1,-1,0,unknown,engage
41,services,divorced,tertiary,1583,yes,no,cellular,jul,662,1,-1,0,unknown,engage
49,blue-collar,married,secondary,0,no,yes,cellular,jul,625,1,-1,0,unknown,engage
29,admin.,divorced,tertiary,0,no,yes,cellular,jul,426,3,-1,0,unknown,engage
39,services,divorced,secondary,687,yes,no,cellular,jul,869,1,-1,0,unknown,engage
38,management,married,tertiary,327,yes,yes,cellular,jul,556,5,-1,0,unknown,engage
26,technician,married,secondary,-119,no,yes,cellular,jul,359,5,-1,0,unknown,engage
32,management,married,tertiary,794,yes,yes,cellular,jul,1014,1,-1,0,unknown,engage
33,blue-collar,married,primary,-191,yes,yes,cellular,jul,1290,4,-1,0,unknown,engage
31,management,single,tertiary,409,no,yes,cellular,jul,564,5,-1,0,unknown,engage
49,blue-collar,married,primary,3,no,yes,cellular,jul,1439,6,-1,0,unknown,engage
27,unemployed,single,primary,9,no,yes,cellular,jul,919,2,-1,0,unknown,engage
30,blue-collar,single,secondary,155,yes,yes,cellular,jul,1426,3,-1,0,unknown,engage
35,blue-collar,married,secondary,1330,no,no,cellular,jul,901,1,-1,0,unknown,engage
26,blue-collar,single,secondary,-29,yes,no,cellular,jul,998,4,-1,0,unknown,engage
45,entrepreneur,married,unknown,3133,yes,yes,cellular,jul,804,1,-1,0,unknown,engage
34,admin.,married,secondary,-33,yes,yes,cellular,jul,961,1,-1,0,unknown,engage
28,admin.,single,secondary,-170,no,yes,cellular,jul,720,2,-1,0,unknown,engage
25,blue-collar,single,secondary,1243,no,yes,cellular,jul,1341,7,-1,0,unknown,engage
30,blue-collar,single,secondary,1598,yes,no,cellular,jul,634,1,-1,0,unknown,engage
30,services,married,secondary,5,no,yes,cellular,jul,829,5,-1,0,unknown,engage
47,services,married,secondary,367,yes,no,cellular,jul,476,4,-1,0,unknown,engage
57,admin.,divorced,secondary,658,no,no,cellular,jul,724,1,-1,0,unknown,engage
38,management,married,tertiary,1722,yes,no,cellular,jul,500,1,-1,0,unknown,engage
54,technician,married,secondary,-315,no,yes,cellular,jul,2029,1,-1,0,unknown,engage
25,blue-collar,single,primary,2483,no,no,cellular,jul,1499,3,-1,0,unknown,engage
30,blue-collar,married,secondary,0,yes,yes,cellular,jul,1399,1,-1,0,unknown,engage
26,management,single,tertiary,45,no,no,cellular,jul,1187,3,-1,0,unknown,engage
31,student,married,primary,46,yes,no,cellular,jul,487,1,-1,0,unknown,engage
29,blue-collar,single,secondary,482,no,yes,cellular,jul,1097,3,-1,0,unknown,engage
49,blue-collar,married,secondary,3728,yes,no,cellular,jul,1060,2,-1,0,unknown,engage
60,retired,divorced,secondary,1099,no,no,cellular,jul,764,2,-1,0,unknown,engage
60,management,married,tertiary,2222,yes,no,cellular,jul,1120,2,-1,0,unknown,engage
29,management,single,tertiary,983,yes,no,cellular,jul,963,2,-1,0,unknown,engage
55,management,divorced,secondary,204,yes,no,cellular,jul,1973,2,-1,0,unknown,engage
44,admin.,married,secondary,1074,yes,no,cellular,jul,911,2,-1,0,unknown,engage
47,technician,married,secondary,3466,yes,no,cellular,jul,853,2,-1,0,unknown,engage
35,admin.,married,secondary,-203,yes,no,cellular,jul,1649,2,-1,0,unknown,engage
35,entrepreneur,married,secondary,2436,no,yes,cellular,jul,1397,3,-1,0,unknown,engage
38,technician,married,secondary,976,yes,no,cellular,jul,766,3,-1,0,unknown,engage
34,entrepreneur,married,tertiary,146,yes,no,cellular,jul,788,2,-1,0,unknown,engage
50,technician,married,secondary,156,no,yes,cellular,jul,1130,3,-1,0,unknown,engage
43,admin.,married,tertiary,189,yes,no,cellular,jul,1062,4,-1,0,unknown,engage
44,admin.,divorced,secondary,163,yes,no,cellular,jul,1669,2,-1,0,unknown,engage
51,services,divorced,secondary,242,no,yes,cellular,jul,1336,4,-1,0,unknown,engage
31,technician,married,secondary,1173,yes,no,cellular,jul,444,3,-1,0,unknown,engage
39,technician,married,tertiary,0,yes,no,cellular,jul,894,7,-1,0,unknown,engage
59,management,married,tertiary,296,no,yes,cellular,jul,805,3,-1,0,unknown,engage
25,services,single,secondary,333,no,yes,cellular,jul,1056,2,-1,0,unknown,engage
58,management,married,tertiary,3864,yes,no,cellular,jul,815,4,-1,0,unknown,engage
30,entrepreneur,married,primary,2686,yes,no,cellular,jul,808,3,-1,0,unknown,engage
34,blue-collar,single,primary,-109,yes,no,cellular,jul,860,4,-1,0,unknown,engage
51,services,divorced,secondary,65,no,yes,cellular,jul,881,1,-1,0,unknown,engage
60,retired,married,secondary,597,no,no,cellular,jul,981,1,-1,0,unknown,engage
51,entrepreneur,married,secondary,-799,no,yes,cellular,jul,1001,3,-1,0,unknown,engage
37,management,divorced,tertiary,1775,no,no,cellular,jul,514,5,-1,0,unknown,engage
30,blue-collar,single,primary,0,no,no,cellular,jul,716,3,-1,0,unknown,engage
46,entrepreneur,divorced,secondary,-563,no,yes,cellular,jul,769,4,-1,0,unknown,engage
29,student,single,tertiary,5,no,no,cellular,jul,889,5,-1,0,unknown,engage
27,entrepreneur,married,tertiary,139,no,no,cellular,jul,448,5,-1,0,unknown,engage
28,management,single,tertiary,0,yes,no,cellular,jul,767,5,-1,0,unknown,engage
34,blue-collar,single,secondary,855,yes,no,cellular,jul,578,1,-1,0,unknown,engage
29,blue-collar,single,unknown,694,yes,yes,cellular,jul,1806,4,-1,0,unknown,engage
27,management,single,tertiary,151,yes,no,cellular,jul,496,1,-1,0,unknown,engage
26,technician,single,secondary,354,no,no,cellular,jul,586,1,-1,0,unknown,engage
36,management,married,tertiary,673,yes,no,cellular,jul,689,1,-1,0,unknown,engage
44,blue-collar,married,primary,1265,yes,no,cellular,jul,555,1,-1,0,unknown,engage
39,blue-collar,married,tertiary,597,no,no,cellular,jul,686,6,-1,0,unknown,engage
30,technician,married,secondary,-393,yes,yes,cellular,jul,435,1,-1,0,unknown,engage
31,unemployed,divorced,tertiary,256,yes,no,cellular,jul,873,2,-1,0,unknown,engage
56,blue-collar,married,primary,0,yes,no,cellular,jul,1222,1,-1,0,unknown,engage
29,blue-collar,married,secondary,2870,yes,no,cellular,jul,988,1,-1,0,unknown,engage
43,blue-collar,married,secondary,184,no,yes,cellular,jul,1019,11,-1,0,unknown,engage
32,blue-collar,married,secondary,1905,yes,no,cellular,jul,709,2,-1,0,unknown,engage
30,admin.,single,secondary,-36,no,no,cellular,jul,561,9,-1,0,unknown,engage
40,blue-collar,married,secondary,-839,yes,yes,cellular,jul,1018,2,-1,0,unknown,engage
42,services,married,secondary,3465,yes,yes,cellular,jul,1039,2,-1,0,unknown,engage
27,student,married,secondary,119,yes,no,cellular,jul,781,2,-1,0,unknown,engage
35,management,married,tertiary,36,no,yes,cellular,jul,1656,5,-1,0,unknown,engage
35,housemaid,married,primary,113,yes,no,cellular,jul,923,2,-1,0,unknown,engage
32,blue-collar,single,secondary,118,yes,no,cellular,jul,1275,1,-1,0,unknown,engage
39,technician,married,secondary,251,yes,no,cellular,jul,342,2,-1,0,unknown,engage
31,blue-collar,divorced,secondary,-277,yes,no,telephone,jul,1008,2,-1,0,unknown,engage
26,services,single,secondary,-189,no,yes,cellular,jul,538,2,-1,0,unknown,engage
42,management,married,tertiary,4,yes,no,cellular,jul,795,1,-1,0,unknown,engage
27,services,single,secondary,1820,yes,no,cellular,jul,1027,1,-1,0,unknown,engage
33,self-employed,divorced,secondary,1904,yes,no,cellular,jul,1584,2,-1,0,unknown,engage
51,blue-collar,married,primary,201,yes,no,cellular,jul,582,2,-1,0,unknown,engage
33,admin.,married,secondary,0,yes,no,telephone,jul,1448,7,-1,0,unknown,engage
30,technician,single,tertiary,178,no,no,cellular,jul,656,3,-1,0,unknown,engage
52,housemaid,married,primary,3798,yes,no,cellular,jul,1208,1,-1,0,unknown,engage
42,blue-collar,divorced,primary,301,yes,no,cellular,jul,1175,2,-1,0,unknown,engage
31,management,divorced,tertiary,294,yes,no,cellular,jul,536,5,-1,0,unknown,engage
27,services,married,secondary,0,yes,no,cellular,jul,991,5,-1,0,unknown,engage
44,blue-collar,single,secondary,292,no,yes,cellular,jul,1153,4,-1,0,unknown,engage
40,entrepreneur,divorced,secondary,2998,yes,no,cellular,jul,623,3,-1,0,unknown,engage
46,housemaid,divorced,primary,2084,yes,no,cellular,jul,1081,2,-1,0,unknown,engage
32,services,divorced,secondary,454,yes,no,cellular,jul,978,1,-1,0,unknown,engage
56,technician,divorced,secondary,179,no,no,cellular,jul,536,1,-1,0,unknown,engage
33,blue-collar,married,secondary,661,yes,no,cellular,jul,968,1,-1,0,unknown,engage
33,blue-collar,married,secondary,89,yes,no,cellular,jul,278,2,-1,0,unknown,engage
32,self-employed,married,primary,102,yes,no,cellular,jul,560,1,-1,0,unknown,engage
41,blue-collar,divorced,primary,138,yes,no,cellular,jul,640,3,-1,0,unknown,engage
31,admin.,single,secondary,622,no,no,cellular,jul,420,1,-1,0,unknown,engage
30,admin.,divorced,secondary,10,yes,no,cellular,jul,658,2,-1,0,unknown,engage
34,admin.,divorced,secondary,-251,no,no,cellular,jul,641,1,-1,0,unknown,engage
43,entrepreneur,married,secondary,104,yes,no,cellular,jul,635,3,-1,0,unknown,engage
28,blue-collar,married,secondary,173,no,no,cellular,jul,588,7,-1,0,unknown,engage
32,admin.,divorced,secondary,-46,no,yes,cellular,jul,1373,4,-1,0,unknown,engage
31,blue-collar,divorced,secondary,0,yes,yes,cellular,jul,913,4,-1,0,unknown,engage
35,entrepreneur,single,tertiary,145,yes,no,cellular,jul,799,2,-1,0,unknown,engage
31,management,married,tertiary,325,yes,no,cellular,jul,1139,2,-1,0,unknown,engage
25,services,single,secondary,2311,no,yes,cellular,jul,1105,2,-1,0,unknown,engage
56,retired,divorced,tertiary,158,no,yes,cellular,jul,854,1,-1,0,unknown,engage
47,technician,married,secondary,1981,yes,no,cellular,jul,919,2,-1,0,unknown,engage
39,management,married,tertiary,1423,yes,no,telephone,jul,733,3,-1,0,unknown,engage
51,management,married,tertiary,2455,yes,no,cellular,jul,553,1,-1,0,unknown,engage
54,technician,divorced,secondary,859,no,yes,cellular,jul,710,1,-1,0,unknown,engage
58,retired,married,unknown,9004,no,no,cellular,jul,891,4,-1,0,unknown,engage
42,unemployed,married,unknown,970,yes,no,telephone,jul,691,10,-1,0,unknown,engage
56,services,married,primary,486,no,yes,telephone,jul,1877,1,-1,0,unknown,engage
55,housemaid,married,secondary,127,yes,no,telephone,jul,1130,8,-1,0,unknown,engage
26,blue-collar,single,primary,409,yes,no,cellular,jul,577,2,-1,0,unknown,engage
40,admin.,single,secondary,664,no,no,cellular,jul,1342,2,-1,0,unknown,engage
26,technician,single,secondary,223,no,yes,cellular,jul,1002,3,-1,0,unknown,engage
35,management,single,tertiary,-324,no,yes,cellular,jul,985,11,-1,0,unknown,engage
34,services,single,secondary,-30,no,no,cellular,jul,1360,3,-1,0,unknown,engage
41,management,single,tertiary,1253,no,no,cellular,jul,1134,5,-1,0,unknown,engage
44,management,married,primary,4758,yes,no,cellular,jul,712,6,-1,0,unknown,engage
33,management,single,tertiary,30,yes,no,cellular,jul,1077,1,-1,0,unknown,engage
36,management,divorced,tertiary,81,no,yes,cellular,jul,560,1,-1,0,unknown,engage
38,technician,married,secondary,0,yes,no,cellular,jul,1545,1,-1,0,unknown,engage
35,technician,married,tertiary,328,yes,no,cellular,jul,654,2,-1,0,unknown,engage
41,technician,single,tertiary,145,no,no,cellular,jul,1833,2,-1,0,unknown,engage
41,management,divorced,unknown,465,yes,no,cellular,jul,1508,1,-1,0,unknown,engage
28,blue-collar,married,secondary,751,yes,no,cellular,jul,598,5,-1,0,unknown,engage
26,services,married,secondary,-379,yes,yes,cellular,jul,1237,7,-1,0,unknown,engage
39,blue-collar,single,secondary,0,no,no,cellular,jul,864,4,-1,0,unknown,engage
25,admin.,married,unknown,349,yes,no,cellular,jul,1037,8,-1,0,unknown,engage
37,admin.,married,secondary,1110,yes,no,telephone,jul,802,11,-1,0,unknown,engage
25,management,married,secondary,2228,yes,no,cellular,jul,754,1,-1,0,unknown,engage
46,management,divorced,tertiary,2166,yes,no,cellular,jul,870,1,-1,0,unknown,engage
25,blue-collar,single,secondary,-247,yes,no,cellular,jul,633,1,-1,0,unknown,engage
28,technician,single,tertiary,-123,no,yes,cellular,jul,690,1,-1,0,unknown,engage
33,services,divorced,secondary,44,no,yes,cellular,jul,529,1,-1,0,unknown,engage
32,management,single,secondary,131,yes,yes,cellular,jul,1152,2,-1,0,unknown,engage
32,blue-collar,married,secondary,476,yes,no,cellular,jul,956,9,-1,0,unknown,engage
